Business: Haci'nin Yeri - Yigit Lokantasi | Author: Gulsum Akar | Rating: 5 | Category: taste | Comment: We went to Marmaris with my wife for a holiday. We chose this restaurant as a place for dinner based on the reviews and because we wanted juicy food. When we first went there was a serious queue. You proceed by taking the food you want in the form of an open buffet. Both vegetable dishes and meat dishes were plentiful. There was also dessert for those who wanted it. After you get what you want you pay at the cashier. They don't go through cards they work in cash. There was a lot of food variety. And the food prices were unbelievably cheap. We paid only 84 TL for all the meals here. It included buttermilk and bread. But unfortunately I can't say it's too clean as a place..,reasonable_comment
Business: Popeyes | Author: Nail Beyazit | Rating: 4 | Category: outdoor_atmosphere | Comment: Food should have been better cooked I think overall not bad.,reasonable_comment
Business: Popeyes | Author: Murat Arslan | Rating: 5 | Category: outdoor_atmosphere | Comment: Everything is delicious; there is a lot and at a good price. Service was nice.,reasonable_comment
Business: Popeyes | Author: Kenan Yildirim | Rating: 4 | Category: taste | Comment: The taste is not bad in general; but you can eat better ones in other restaurants.,reasonable_comment
Business: Popeyes | Author: Majid Khoddami | Rating: 1 | Category: indoor_atmosphere | Comment: No management; food is cold and bad quality; no ice in coke. Not happy at all. I recommend either change the airport manager or close that branch. Definitely bad service.,reasonable_comment
Business: Popeyes | Author: Josiah Wadsack | Rating: 4 | Category: indoor_atmosphere | Comment: Classical chicken; not awesome taste but it is ok.,reasonable_comment
Business: Popeyes | Author: Emrah Acar | Rating: 3 | Category: menu | Comment: The manners of the employees were bad; They didn't even care about me. Bread was stale.,reasonable_comment
Business: Popeyes | Author: Orhan Kadirli | Rating: 2 | Category: taste | Comment: I couldn't finish my meal .Bad smell and bad taste. It seems that the chicken is spoiled. I don't know what to say; but you should not eat in this place. I feel bad because I decided to eat from them.,reasonable_comment
Business: Popeyes | Author: Zehra Ozturk | Rating: 5 | Category: taste | Comment: Delicious and reasonably priced!,reasonable_comment
Business: Say Cheese | Author: Ayhan Karakus | Rating: 2 | Category: outdoor_atmosphere | Comment: The waiters are polite and very interested. The place consists of two concepts; you can eat standing or sitting. The flavors were perfect.,reasonable_comment
Business: Say Cheese | Author: Ilgaz Ilgin | Rating: 5 | Category: menu | Comment: Pasta was fresh. There is always a long queue in front of the place. I ate fettuccine Alfredo; The sauce and flavor were good.,reasonable_comment
Business: Say Cheese | Author: Nur Yoruk | Rating: 4 | Category: taste | Comment: It was served quickly even though it was crowded. It is not a great taste; but it can be preferred for a quick snack.,reasonable_comment
Business: Say Cheese | Author: Murat Toprak | Rating: 3 | Category: outdoor_atmosphere | Comment: Great taste.,reasonable_comment
Business: Say Cheese | Author: Omer Avci | Rating: 1 | Category: outdoor_atmosphere | Comment: There are many queues. There is a lack of coordination in the place. Even though you ask for service; they take the bill as soon as the food arrives. Not everyone can eat sitting down; We ate standing.,reasonable_comment
Business: Say Cheese | Author: Saniye Atga | Rating: 4 | Category: taste | Comment: A delicious masterpiece comes out when it is made in a Parmesan wheel; made with fresh pasta dough by hand; and with its beautiful sauces. The price is also quite reasonable.,reasonable_comment
Business: Say Cheese | Author: Su Mericci | Rating: 5 | Category: outdoor_atmosphere | Comment: Personally; it's very nice Pasta is made; I tried most of the sauces; they were all very good.,reasonable_comment
Business: Say Cheese | Author: Batuhan Demirci | Rating: 4 | Category: taste | Comment: It's a very sweet place. Thanks to social media; I learned from there and came. Pasta wasn't bad. In terms of taste; I think it is no different from normal pasta with sauce. The employees are very kind. Order speed is very good. Also; prices are affordable.,reasonable_comment
Business: Say Cheese | Author: Doga Keskin | Rating: 3 | Category: menu | Comment: There are two parts that you can eat standing or sitting; I'm sure it will be much more enjoyable if you eat sitting down. It is served pretty fast. Prices are reasonable compared to peers.,reasonable_comment
Business: Say Cheese | Author: Emre Gudul | Rating: 5 | Category: taste | Comment: Incredibly delicious and fresh; fast service and use of environmentally friendly materials..,reasonable_comment
Business: Say Cheese | Author: Kagan Erdogan | Rating: 5 | Category: outdoor_atmosphere | Comment: Pasta is made there; orders are taken and served. All of them are prepared in one place in 20-25 minutes. The taste is good; the service is good and hygienic; I think it is a taste and culture that should be visited and tasted.,reasonable_comment
Business: Kukis Suadiye | Author: Berna Yazici | Rating: 5 | Category: indoor_atmosphere | Comment: We went for dessert; but there are also food and breakfast options. It's not a huge venue and it gets pretty busy. We ate moblan; ibiza; strawberry puff pastry desserts. Moblan comes in huge portions. Desserts are very tasty and fresh.,reasonable_comment
Business: Kukis Suadiye | Author: Nermin Yurtoglu | Rating: 4 | Category: taste | Comment: Kukis is a great business that is both a bakery and a patisserie. Their cakes and tea are outstanding.,reasonable_comment
Business: Kukis Suadiye | Author: Beyhan Mutlu | Rating: 5 | Category: menu | Comment: Reasonable prices and amazing deserts.,reasonable_comment
Business: Kukis Suadiye | Author: Sabri Gursoy | Rating: 5 | Category: outdoor_atmosphere | Comment: The cake was amazing. I recommend it. For those who want to sit and eat there; a big queue is waiting for you.,reasonable_comment
Business: Kukis Suadiye | Author: Necla Celik | Rating: 3 | Category: indoor_atmosphere | Comment: Their products are delicious and the sizes are nice. It is very difficult to take orders from the waiters because it is crowded. In addition; the prices should have been more affordable.,reasonable_comment
Business: Kukis Suadiye | Author: Serap Aslan | Rating: 5 | Category: indoor_atmosphere | Comment: Service is fast. Pistachio prince dessert is excellent!,reasonable_comment
Business: Kukis Suadiye | Author: Merve Kutukoglu | Rating: 4 | Category: taste | Comment: The portion of toast was small; never satiated. Desserts were good.,reasonable_comment
Business: Kukis Suadiye | Author: Mustafa Aydemir | Rating: 5 | Category: outdoor_atmosphere | Comment: Great tastes; the interest of the employees was very good; thank you to them.,reasonable_comment
Business: Kukis Suadiye | Author: Gozde Sahinyilmaz | Rating: 5 | Category: menu | Comment: If you want to eat cake or dessert; the real taste is here. The place is very stylish in design. Each of the employees is very caring and helpful; but they have difficulty dealing with everyone because it is crowded.,reasonable_comment
Business: Kukis Suadiye | Author: Ozdogan Kevser | Rating: 3 | Category: taste | Comment: Desserts are good but waiters are very surly; We were not well received.,reasonable_comment
Business: Kukis Suadiye | Author: Vildan Sarioglu | Rating: 3 | Category: outdoor_atmosphere | Comment: You should not drink coffee; it tasted very bad. I felt like I was drinking earth. Other than that things are nice.,reasonable_comment
Business: Lipa | Author: Barkin Kizilkaya | Rating: 5 | Category: indoor_atmosphere | Comment: Great venue great food appetizers. I can be a customer from now on.,reasonable_comment
Business: Lipa | Author: Selin Yoruk | Rating: 5 | Category: taste | Comment: The meals are very good. Especially plevlevisca; soka and dried meat are very successful.,reasonable_comment
Business: Lipa | Author: Kaim Bros | Rating: 2 | Category: outdoor_atmosphere | Comment: I did not like the interior atmosphere; seems a little old to me.,reasonable_comment
Business: Lipa | Author: Mehrin Kaya | Rating: 5 | Category: indoor_atmosphere | Comment: The place is quite intimate and the ambiance is very pleasant. Simplicity prevails rather than exaggeration and ostentatiousness.,reasonable_comment
Business: Lipa | Author: Baris Efe | Rating: 5 | Category: outdoor_atmosphere | Comment: I recommend you try the dried meat. But their beers were a bit expensive.,reasonable_comment
Business: Lipa | Author: Yelda Ay | Rating: 3 | Category: menu | Comment: Expensive place.,reasonable_comment
Business: Lipa | Author: Zeynep Barista | Rating: 4 | Category: taste | Comment: All meals were successful; I recommend.,reasonable_comment
Business: Lipa | Author: Sema Yildiz | Rating: 4 | Category: indoor_atmosphere | Comment: Lipa is a real old style tavern. There is a warm friendly atmosphere. Dry meat was very good.,reasonable_comment
Business: Lipa | Author: Murat Sahin | Rating: 3 | Category: outdoor_atmosphere | Comment: Great and chill place; ambiance was nice too.,reasonable_comment
Business: Lipa | Author: Ozgun Onder | Rating: 5 | Category: taste | Comment: The atmosphere of the place is very good; the bulgur pilaf with dried meat was very good; the quality of the dried meat is a little low.,reasonable_comment
Business: Lipa | Author: Mert Gezgin | Rating: 4 | Category: menu | Comment: The variety is less. Rice and dry meat are very good. The ravioli was not good.,reasonable_comment
Business: Minoa | Author: Oznur Akbas | Rating: 4 | Category: indoor_atmosphere | Comment: Beautiful; cute; stylish and delicious food. It's a bit sad that it is used more like a restaurant than a book cafe; as it turns into a restaurant at a certain time of the evening; so they took us to a place in the back.,reasonable_comment
Business: Minoa | Author: Melis Sezer | Rating: 3 | Category: taste | Comment: A nice place to drink coffee while reading a book. My meat dish arrived cold first. When I reported this to the waiter; they warmed it up and brought it; and then the meat was dry. I did not see the interest that I expected.,reasonable_comment
Business: Minoa | Author: Bunyamin Yalcin | Rating: 4 | Category: menu | Comment: A very well designed cafe; The library looks very stylish. The menu is as you can see in the photo.,reasonable_comment
Business: Minoa | Author: Sibel Dursun | Rating: 5 | Category: outdoor_atmosphere | Comment: Nice and fresh ambiance.,reasonable_comment
Business: Minoa | Author: Asude Cinkir | Rating: 4 | Category: taste | Comment: Flat white is very tasty and affordable. The interior of the place is very nicely decorated; I was like amazed.,reasonable_comment
Business: Minoa | Author: Ayse Tozal | Rating: 1 | Category: indoor_atmosphere | Comment: Interior and location are nice; but not as nice as other restaurant of the same company. We bought a strawberry brownie cake; my friend and I both had a bad stomach.,reasonable_comment
Business: Minoa | Author: Noha Fahad | Rating: 3 | Category: outdoor_atmosphere | Comment: I tried coffee and a desert; all of them was not bad.,reasonable_comment
Business: Minoa | Author: Yusuf Arca | Rating: 5 | Category: taste | Comment: We went a few times for breakfast; we were quite satisfied. The place is really nicely decorated. Breakfast for two was understated and good. The service was smooth and the waiters were kind.,reasonable_comment
Business: Minoa | Author: Aycin Beril | Rating: 1 | Category: menu | Comment: We preferred milkshake and smoothie. Chocolate sauce added to the blueberry milkshake. The smoothie is also unrelated to the smoothie; it was quite sour; so it was not fresh.,reasonable_comment
Business: Minoa | Author: Mehmet Fidan | Rating: 5 | Category: indoor_atmosphere | Comment: A cafe where books and coffee are combined very well.,reasonable_comment
